User ID,Question Number,Timestamp,Group,Method,Chart,Rep Concept ID,Rep Saliency,Pro Concept ID,Pro Saliency
expert_id-1720176491830-own4df83c,64,05/07/2024 12.30.32,a,SIG,lattice,78,weak bottom,78,weak bottom
non-expert_id-1720176469450-tzphdj1hk,177,05/07/2024 12.30.32,a,XRAY,barchart,82,weak top,5,weak bottom
non-expert_id-1720176469450-tzphdj1hk,178,05/07/2024 12.30.39,a,XRAY,barchart,82,strong top,58,weak bottom
non-expert_id-1720174515995-74ie2x7v3,115,05/07/2024 12.30.45,b,SIG,barchart,12,weak top,12,weak top
expert_id-1720176491830-own4df83c,65,05/07/2024 12.30.50,a,SIG,lattice,4,strong top,50,weak bottom
non-expert_id-1720176469450-tzphdj1hk,179,05/07/2024 12.30.53,a,XRAY,barchart,82,weak top,4,weak bottom
expert_id-1720176491830-own4df83c,66,05/07/2024 12.31.00,a,SIG,lattice,16,weak bottom,16,weak bottom
non-expert_id-1720174515995-74ie2x7v3,116,05/07/2024 12.31.02,b,SIG,barchart,81,weak bottom,81,weak bottom
expert_id-1720176491830-own4df83c,67,05/07/2024 12.31.14,a,SIG,lattice,20,weak top,55,weak bottom
non-expert_id-1720174515995-74ie2x7v3,117,05/07/2024 12.31.32,b,SIG,barchart,28,weak top,0,equal
non-expert_id-1720176469450-tzphdj1hk,180,05/07/2024 12.31.32,a,XRAY,barchart,81,weak top,59,weak bottom
non-expert_id-1720176469450-tzphdj1hk,181,05/07/2024 12.31.39,a,XRAY,barchart,81,weak top,5,weak bottom
non-expert_id-1720174515995-74ie2x7v3,118,05/07/2024 12.31.43,b,SIG,barchart,9,weak top,64,weak bottom
non-expert_id-1720176469450-tzphdj1hk,182,05/07/2024 12.31.49,a,XRAY,barchart,81,weak top,58,weak bottom
non-expert_id-1720174515995-74ie2x7v3,119,05/07/2024 12.31.54,b,SIG,barchart,81,weak bottom,81,weak bottom
non-expert_id-1720176469450-tzphdj1hk,183,05/07/2024 12.32.04,a,XRAY,barchart,81,weak top,4,weak bottom
non-expert_id-1720174515995-74ie2x7v3,120,05/07/2024 12.32.04,b,SIG,barchart,82,weak bottom,82,weak bottom
non-expert_id-1720176469450-tzphdj1hk,184,05/07/2024 12.32.13,a,XRAY,barchart,80,strong top,59,weak bottom
non-expert_id-1720176469450-tzphdj1hk,185,05/07/2024 12.32.20,a,XRAY,barchart,80,weak top,5,weak bottom
non-expert_id-1720176469450-tzphdj1hk,186,05/07/2024 12.32.28,a,XRAY,barchart,80,weak top,58,weak bottom
expert_id-1720176491830-own4df83c,68,05/07/2024 12.32.33,a,SIG,lattice,31,weak bottom,53,weak top
non-expert_id-1720176469450-tzphdj1hk,187,05/07/2024 12.32.34,a,XRAY,barchart,80,weak top,4,weak bottom
expert_id-1720176491830-own4df83c,69,05/07/2024 12.32.44,a,SIG,lattice,15,weak top,80,weak bottom
expert_id-1720177327633-fi53o4p1q,19,05/07/2024 12.32.58,b,VIG,lattice,39,weak bottom,39,weak bottom
non-expert_id-1720174515995-74ie2x7v3,121,05/07/2024 12.33.06,b,SIG,barchart,9,weak top,9,weak top
expert_id-1720176491830-own4df83c,70,05/07/2024 12.33.07,a,SIG,lattice,9,weak top,69,weak bottom
expert_id-1720176491830-own4df83c,71,05/07/2024 12.33.22,a,SIG,lattice,10,strong top,10,weak top
non-expert_id-1720174515995-74ie2x7v3,122,05/07/2024 12.33.22,b,SIG,barchart,18,weak top,18,weak top
expert_id-1720176491830-own4df83c,72,05/07/2024 12.33.34,a,SIG,lattice,7,weak bottom,7,weak bottom
expert_id-1720177327633-fi53o4p1q,20,05/07/2024 12.33.32,b,VIG,lattice,32,weak top,32,strong top
non-expert_id-1720174515995-74ie2x7v3,123,05/07/2024 12.33.37,b,SIG,barchart,2,weak bottom,2,weak bottom
expert_id-1720176491830-own4df83c,73,05/07/2024 12.33.44,a,SIG,lattice,56,weak bottom,56,weak bottom
expert_id-1720176491830-own4df83c,74,05/07/2024 12.33.52,a,SIG,lattice,20,weak top,25,weak bottom
expert_id-1720176491830-own4df83c,75,05/07/2024 12.34.02,a,SIG,lattice,20,weak top,37,weak bottom
non-expert_id-1720174515995-74ie2x7v3,124,05/07/2024 12.34.05,b,SIG,barchart,28,weak top,28,weak top
expert_id-1720176491830-own4df83c,76,05/07/2024 12.34.13,a,SIG,scatterplot,6,strong bottom,6,weak bottom
non-expert_id-1720174515995-74ie2x7v3,125,05/07/2024 12.34.17,b,SIG,barchart,24,weak top,24,weak top
expert_id-1720176491830-own4df83c,77,05/07/2024 12.34.20,a,SIG,scatterplot,3,strong bottom,66,strong top
expert_id-1720176491830-own4df83c,78,05/07/2024 12.34.31,a,SIG,scatterplot,4,strong bottom,4,strong bottom
expert_id-1720176491830-own4df83c,79,05/07/2024 12.34.38,a,SIG,scatterplot,2,strong bottom,57,strong top
expert_id-1720176491830-own4df83c,80,05/07/2024 12.34.49,a,SIG,scatterplot,3,weak bottom,50,strong top
expert_id-1720177327633-fi53o4p1q,21,05/07/2024 12.34.54,b,VIG,lattice,13,weak bottom,0,equal
expert_id-1720176491830-own4df83c,81,05/07/2024 12.34.59,a,SIG,scatterplot,5,weak bottom,37,weak top
non-expert_id-1720174515995-74ie2x7v3,126,05/07/2024 12.35.04,b,XRAY,lattice,1,weak bottom,1,weak bottom
expert_id-1720176491830-own4df83c,82,05/07/2024 12.35.16,a,SIG,scatterplot,2,strong bottom,2,weak bottom
non-expert_id-1720174515995-74ie2x7v3,127,05/07/2024 12.35.18,b,XRAY,lattice,56,weak bottom,59,weak top
expert_id-1720176491830-own4df83c,83,05/07/2024 12.35.28,a,SIG,scatterplot,5,strong bottom,49,weak top
non-expert_id-1720174515995-74ie2x7v3,128,05/07/2024 12.35.28,b,XRAY,lattice,32,weak top,2,weak bottom
expert_id-1720176491830-own4df83c,84,05/07/2024 12.35.38,a,SIG,scatterplot,4,weak bottom,78,weak top
non-expert_id-1720174515995-74ie2x7v3,129,05/07/2024 12.35.37,b,XRAY,lattice,85,weak top,2,strong bottom
expert_id-1720176491830-own4df83c,85,05/07/2024 12.35.45,a,SIG,scatterplot,6,strong bottom,6,weak bottom
expert_id-1720177327633-fi53o4p1q,22,05/07/2024 12.35.48,b,VIG,lattice,4,strong top,4,weak top
non-expert_id-1720174515995-74ie2x7v3,130,05/07/2024 12.36.09,b,XRAY,lattice,6,weak bottom,26,weak top
expert_id-1720176491830-own4df83c,86,05/07/2024 12.36.13,a,SIG,scatterplot,4,strong bottom,55,weak top
expert_id-1720176491830-own4df83c,87,05/07/2024 12.36.22,a,SIG,scatterplot,5,weak bottom,77,strong top
expert_id-1720176491830-own4df83c,88,05/07/2024 12.36.32,a,SIG,scatterplot,6,weak bottom,6,weak bottom
expert_id-1720176491830-own4df83c,89,05/07/2024 12.36.45,a,SIG,scatterplot,3,weak bottom,69,strong top
expert_id-1720176491830-own4df83c,90,05/07/2024 12.36.58,a,SIG,scatterplot,2,strong bottom,62,weak top
non-expert_id-1720174515995-74ie2x7v3,131,05/07/2024 12.37.07,b,XRAY,lattice,45,weak top,45,weak top
non-expert_id-1720174515995-74ie2x7v3,132,05/07/2024 12.37.20,b,XRAY,lattice,10,strong top,10,weak top
expert_id-1720176491830-own4df83c,91,05/07/2024 12.37.25,a,SIG,scatterplot,5,strong bottom,75,strong top
expert_id-1720176491830-own4df83c,92,05/07/2024 12.37.32,a,SIG,scatterplot,3,strong bottom,77,strong top
non-expert_id-1720174515995-74ie2x7v3,133,05/07/2024 12.37.31,b,XRAY,lattice,6,weak bottom,6,weak bottom
expert_id-1720176491830-own4df83c,93,05/07/2024 12.37.51,a,SIG,scatterplot,4,strong bottom,69,strong top
non-expert_id-1720174515995-74ie2x7v3,134,05/07/2024 12.37.51,b,XRAY,lattice,3,weak bottom,10,weak top
expert_id-1720176491830-own4df83c,94,05/07/2024 12.37.59,a,SIG,scatterplot,4,strong bottom,43,strong top
expert_id-1720176491830-own4df83c,95,05/07/2024 12.38.10,a,SIG,scatterplot,6,strong bottom,6,weak bottom
non-expert_id-1720174515995-74ie2x7v3,135,05/07/2024 12.38.16,b,XRAY,lattice,45,weak top,45,weak top
expert_id-1720176491830-own4df83c,96,05/07/2024 12.38.19,a,SIG,scatterplot,6,strong bottom,6,weak bottom
non-expert_id-1720174515995-74ie2x7v3,136,05/07/2024 12.38.23,b,XRAY,lattice,3,weak bottom,0,equal
expert_id-1720176491830-own4df83c,97,05/07/2024 12.38.26,a,SIG,scatterplot,3,strong bottom,65,strong top
non-expert_id-1720174515995-74ie2x7v3,137,05/07/2024 12.38.31,b,XRAY,lattice,1,strong bottom,1,weak bottom
non-expert_id-1720174515995-74ie2x7v3,138,05/07/2024 12.38.38,b,XRAY,lattice,84,weak top,84,weak top
non-expert_id-1720174515995-74ie2x7v3,139,05/07/2024 12.38.45,b,XRAY,lattice,1,strong bottom,1,strong bottom
expert_id-1720176491830-own4df83c,99,05/07/2024 12.38.49,a,SIG,scatterplot,4,strong bottom,37,weak top
expert_id-1720176491830-own4df83c,100,05/07/2024 12.39.01,a,SIG,scatterplot,5,strong bottom,50,strong top
non-expert_id-1720174515995-74ie2x7v3,140,05/07/2024 12.39.02,b,XRAY,lattice,5,strong top,5,strong top
expert_id-1720177327633-fi53o4p1q,23,05/07/2024 12.39.06,b,VIG,lattice,0,equal,0,equal
expert_id-1720176491830-own4df83c,101,05/07/2024 12.39.15,a,SIG,barchart,27,weak top,27,weak top
expert_id-1720177327633-fi53o4p1q,24,05/07/2024 12.39.17,b,VIG,lattice,5,strong bottom,5,weak bottom
expert_id-1720176491830-own4df83c,102,05/07/2024 12.39.22,a,SIG,barchart,14,weak top,14,weak top
non-expert_id-1720174515995-74ie2x7v3,141,05/07/2024 12.39.25,b,XRAY,lattice,6,strong bottom,17,weak top
expert_id-1720176491830-own4df83c,103,05/07/2024 12.39.32,a,SIG,barchart,4,weak top,74,strong bottom
non-expert_id-1720174515995-74ie2x7v3,142,05/07/2024 12.39.37,b,XRAY,lattice,52,strong top,52,weak top
expert_id-1720176491830-own4df83c,104,05/07/2024 12.39.46,a,SIG,barchart,7,strong top,7,weak top
non-expert_id-1720174515995-74ie2x7v3,143,05/07/2024 12.39.53,b,XRAY,lattice,3,strong bottom,64,strong top
expert_id-1720176491830-own4df83c,105,05/07/2024 12.39.58,a,SIG,barchart,11,weak top,74,strong bottom
non-expert_id-1720174515995-74ie2x7v3,144,05/07/2024 12.39.59,b,XRAY,lattice,34,strong top,34,strong top
expert_id-1720176491830-own4df83c,106,05/07/2024 12.40.06,a,SIG,barchart,8,weak top,75,strong bottom
expert_id-1720176491830-own4df83c,107,05/07/2024 12.40.15,a,SIG,barchart,16,weak top,16,weak top
non-expert_id-1720174515995-74ie2x7v3,145,05/07/2024 12.40.14,b,XRAY,lattice,4,strong top,4,strong top
expert_id-1720176491830-own4df83c,108,05/07/2024 12.40.25,a,SIG,barchart,15,weak top,82,strong bottom
expert_id-1720176491830-own4df83c,109,05/07/2024 12.40.36,a,SIG,barchart,10,strong top,80,weak bottom
expert_id-1720176491830-own4df83c,110,05/07/2024 12.40.45,a,SIG,barchart,2,strong bottom,2,weak bottom
expert_id-1720176491830-own4df83c,111,05/07/2024 12.40.56,a,SIG,barchart,17,weak top,49,strong bottom
expert_id-1720176491830-own4df83c,112,05/07/2024 12.41.04,a,SIG,barchart,1,strong bottom,24,strong top
non-expert_id-1720174515995-74ie2x7v3,146,05/07/2024 12.41.06,b,XRAY,lattice,70,strong top,2,strong bottom
expert_id-1720176491830-own4df83c,113,05/07/2024 12.41.14,a,SIG,barchart,18,weak top,78,strong bottom
expert_id-1720177327633-fi53o4p1q,25,05/07/2024 12.41.15,b,VIG,lattice,7,weak top,7,weak top
non-expert_id-1720174515995-74ie2x7v3,147,05/07/2024 12.41.16,b,XRAY,lattice,3,strong bottom,8,strong top
expert_id-1720176491830-own4df83c,114,05/07/2024 12.41.22,a,SIG,barchart,9,strong top,77,strong bottom
non-expert_id-1720174515995-74ie2x7v3,148,05/07/2024 12.41.21,b,XRAY,lattice,84,strong top,84,strong top
non-expert_id-1720174515995-74ie2x7v3,149,05/07/2024 12.41.28,b,XRAY,lattice,70,strong top,70,strong top
expert_id-1720176491830-own4df83c,115,05/07/2024 12.41.38,a,SIG,barchart,5,strong top,64,weak bottom
expert_id-1720176491830-own4df83c,116,05/07/2024 12.41.45,a,SIG,barchart,28,weak top,80,strong bottom
expert_id-1720176491830-own4df83c,117,05/07/2024 12.41.58,a,SIG,barchart,21,weak top,21,strong top
expert_id-1720177327633-fi53o4p1q,26,05/07/2024 12.41.57,b,VIG,scatterplot,6,strong bottom,6,weak bottom
non-expert_id-1720174515995-74ie2x7v3,150,05/07/2024 12.42.04,b,XRAY,lattice,29,strong top,29,strong top
expert_id-1720176491830-own4df83c,118,05/07/2024 12.42.12,a,SIG,barchart,13,weak top,49,weak bottom
expert_id-1720176491830-own4df83c,119,05/07/2024 12.42.19,a,SIG,barchart,2,strong bottom,12,strong top
non-expert_id-1720174515995-74ie2x7v3,151,05/07/2024 12.42.18,b,XRAY,scatterplot,39,strong top,39,strong top
expert_id-1720176491830-own4df83c,120,05/07/2024 12.42.27,a,SIG,barchart,26,weak top,26,weak top
expert_id-1720176491830-own4df83c,121,05/07/2024 12.42.36,a,SIG,barchart,33,weak top,33,strong top
non-expert_id-1720174515995-74ie2x7v3,152,05/07/2024 12.42.37,b,XRAY,scatterplot,37,strong bottom,47,strong top
expert_id-1720176491830-own4df83c,122,05/07/2024 12.42.47,a,SIG,barchart,1,strong bottom,6,strong top
expert_id-1720176491830-own4df83c,123,05/07/2024 12.42.53,a,SIG,barchart,1,strong bottom,33,strong top
non-expert_id-1720174515995-74ie2x7v3,153,05/07/2024 12.43.02,b,XRAY,scatterplot,11,strong top,11,strong top
non-expert_id-1720174515995-74ie2x7v3,154,05/07/2024 12.43.14,b,XRAY,scatterplot,82,strong bottom,82,strong bottom
non-expert_id-1720174515995-74ie2x7v3,155,05/07/2024 12.43.22,b,XRAY,scatterplot,38,strong top,40,strong bottom
expert_id-1720176491830-own4df83c,124,05/07/2024 12.43.27,a,SIG,barchart,28,weak top,74,strong bottom
expert_id-1720176491830-own4df83c,125,05/07/2024 12.43.33,a,SIG,barchart,4,strong top,77,strong bottom
expert_id-1720177327633-fi53o4p1q,27,05/07/2024 12.43.31,b,VIG,scatterplot,0,equal,0,equal
expert_id-1720176491830-own4df83c,126,05/07/2024 12.44.02,a,XRAY,lattice,34,weak top,56,weak bottom
expert_id-1720176491830-own4df83c,127,05/07/2024 12.44.08,a,XRAY,lattice,14,weak bottom,14,weak bottom
expert_id-1720177327633-fi53o4p1q,28,05/07/2024 12.44.10,b,VIG,scatterplot,72,weak bottom,72,strong bottom
expert_id-1720176491830-own4df83c,128,05/07/2024 12.44.14,a,XRAY,lattice,14,weak bottom,14,weak bottom
expert_id-1720176491830-own4df83c,129,05/07/2024 12.44.22,a,XRAY,lattice,1,weak bottom,5,strong top
expert_id-1720176491830-own4df83c,130,05/07/2024 12.44.28,a,XRAY,lattice,8,strong top,56,weak bottom
non-expert_id-1720174515995-74ie2x7v3,156,05/07/2024 12.44.45,b,XRAY,scatterplot,12,strong top,12,strong top
expert_id-1720176491830-own4df83c,131,05/07/2024 12.44.48,a,XRAY,lattice,6,strong bottom,6,weak bottom
expert_id-1720176491830-own4df83c,132,05/07/2024 12.44.56,a,XRAY,lattice,14,strong bottom,14,strong bottom
expert_id-1720176491830-own4df83c,133,05/07/2024 12.45.13,a,XRAY,lattice,1,strong bottom,0,equal
expert_id-1720176491830-own4df83c,134,05/07/2024 12.45.20,a,XRAY,lattice,1,strong bottom,84,weak top
expert_id-1720176491830-own4df83c,135,05/07/2024 12.45.27,a,XRAY,lattice,2,strong bottom,10,strong top
expert_id-1720176491830-own4df83c,136,05/07/2024 12.45.33,a,XRAY,lattice,9,weak top,14,weak bottom
expert_id-1720176491830-own4df83c,137,05/07/2024 12.45.43,a,XRAY,lattice,3,strong bottom,46,weak top
expert_id-1720176491830-own4df83c,138,05/07/2024 12.45.50,a,XRAY,lattice,3,weak bottom,3,weak bottom
expert_id-1720176491830-own4df83c,139,05/07/2024 12.45.59,a,XRAY,lattice,3,weak bottom,22,weak top
non-expert_id-1720174515995-74ie2x7v3,157,05/07/2024 12.46.04,b,XRAY,scatterplot,41,strong top,65,strong bottom
expert_id-1720176491830-own4df83c,140,05/07/2024 12.46.09,a,XRAY,lattice,6,weak bottom,70,strong top
expert_id-1720176491830-own4df83c,141,05/07/2024 12.46.15,a,XRAY,lattice,14,weak bottom,14,weak bottom
non-expert_id-1720174515995-74ie2x7v3,158,05/07/2024 12.46.17,b,XRAY,scatterplot,8,strong bottom,8,strong bottom
expert_id-1720176491830-own4df83c,142,05/07/2024 12.46.25,a,XRAY,lattice,2,strong bottom,72,weak top
non-expert_id-1720174515995-74ie2x7v3,159,05/07/2024 12.46.26,b,XRAY,scatterplot,35,strong bottom,35,strong bottom
expert_id-1720176491830-own4df83c,143,05/07/2024 12.46.33,a,XRAY,lattice,6,strong bottom,6,weak bottom
non-expert_id-1720174515995-74ie2x7v3,160,05/07/2024 12.46.33,b,XRAY,scatterplot,72,strong top,72,strong top
expert_id-1720176491830-own4df83c,144,05/07/2024 12.46.40,a,XRAY,lattice,3,strong bottom,58,weak top
non-expert_id-1720174515995-74ie2x7v3,161,05/07/2024 12.46.40,b,XRAY,scatterplot,41,strong top,10,strong bottom
expert_id-1720176491830-own4df83c,145,05/07/2024 12.46.49,a,XRAY,lattice,0,equal,56,weak bottom
expert_id-1720176491830-own4df83c,146,05/07/2024 12.46.55,a,XRAY,lattice,4,weak top,6,weak bottom
expert_id-1720176491830-own4df83c,147,05/07/2024 12.47.02,a,XRAY,lattice,3,strong bottom,45,strong top
expert_id-1720176491830-own4df83c,148,05/07/2024 12.47.10,a,XRAY,lattice,1,strong bottom,52,strong top
non-expert_id-1720174515995-74ie2x7v3,162,05/07/2024 12.47.11,b,XRAY,scatterplot,44,strong top,44,strong top
expert_id-1720176491830-own4df83c,149,05/07/2024 12.47.17,a,XRAY,lattice,2,strong bottom,41,weak top
non-expert_id-1720174515995-74ie2x7v3,163,05/07/2024 12.47.18,b,XRAY,scatterplot,76,strong top,76,strong top
expert_id-1720176491830-own4df83c,150,05/07/2024 12.47.28,a,XRAY,lattice,7,strong top,56,weak bottom
expert_id-1720176491830-own4df83c,151,05/07/2024 12.47.37,a,XRAY,scatterplot,18,weak top,57,strong bottom
expert_id-1720176491830-own4df83c,152,05/07/2024 12.47.48,a,XRAY,scatterplot,27,weak top,0,equal
expert_id-1720176491830-own4df83c,153,05/07/2024 12.48.00,a,XRAY,scatterplot,43,weak top,80,weak bottom
non-expert_id-1720174515995-74ie2x7v3,164,05/07/2024 12.48.04,b,XRAY,scatterplot,12,strong top,0,equal
expert_id-1720176491830-own4df83c,154,05/07/2024 12.48.07,a,XRAY,scatterplot,16,weak bottom,16,weak bottom
non-expert_id-1720174515995-74ie2x7v3,165,05/07/2024 12.48.11,b,XRAY,scatterplot,33,strong top,16,strong bottom
non-expert_id-1720174515995-74ie2x7v3,166,05/07/2024 12.48.18,b,XRAY,scatterplot,38,strong top,38,strong top
expert_id-1720176491830-own4df83c,155,05/07/2024 12.48.22,a,XRAY,scatterplot,31,weak top,55,weak bottom
expert_id-1720176491830-own4df83c,156,05/07/2024 12.48.29,a,XRAY,scatterplot,28,weak top,28,weak top
expert_id-1720176491830-own4df83c,157,05/07/2024 12.48.36,a,XRAY,scatterplot,7,strong bottom,7,weak bottom
expert_id-1720176491830-own4df83c,158,05/07/2024 12.48.46,a,XRAY,scatterplot,0,equal,0,equal
non-expert_id-1720174515995-74ie2x7v3,167,05/07/2024 12.48.45,b,XRAY,scatterplot,67,weak bottom,68,strong top
expert_id-1720176491830-own4df83c,159,05/07/2024 12.48.51,a,XRAY,scatterplot,12,weak top,56,weak bottom
non-expert_id-1720174515995-74ie2x7v3,168,05/07/2024 12.48.55,b,XRAY,scatterplot,12,strong top,12,strong top
non-expert_id-1720174515995-74ie2x7v3,169,05/07/2024 12.49.01,b,XRAY,scatterplot,36,strong top,16,strong bottom
non-expert_id-1720174515995-74ie2x7v3,170,05/07/2024 12.49.12,b,XRAY,scatterplot,9,strong bottom,9,strong bottom
expert_id-1720176491830-own4df83c,160,05/07/2024 12.49.15,a,XRAY,scatterplot,15,weak top,66,weak bottom
non-expert_id-1720174515995-74ie2x7v3,171,05/07/2024 12.49.23,b,XRAY,scatterplot,83,strong top,83,strong top
expert_id-1720176491830-own4df83c,161,05/07/2024 12.49.26,a,XRAY,scatterplot,0,equal,24,weak bottom
expert_id-1720176491830-own4df83c,162,05/07/2024 12.49.35,a,XRAY,scatterplot,14,strong bottom,14,weak bottom
expert_id-1720176491830-own4df83c,163,05/07/2024 12.49.42,a,XRAY,scatterplot,48,weak top,48,weak top
non-expert_id-1720174515995-74ie2x7v3,172,05/07/2024 12.49.44,b,XRAY,scatterplot,65,strong bottom,65,weak bottom
expert_id-1720176491830-own4df83c,164,05/07/2024 12.49.54,a,XRAY,scatterplot,11,weak top,11,weak top
non-expert_id-1720174515995-74ie2x7v3,173,05/07/2024 12.49.54,b,XRAY,scatterplot,49,strong bottom,49,strong bottom
expert_id-1720176491830-own4df83c,165,05/07/2024 12.49.59,a,XRAY,scatterplot,1,strong bottom,25,strong top
expert_id-1720176491830-own4df83c,166,05/07/2024 12.50.10,a,XRAY,scatterplot,36,weak top,0,equal
non-expert_id-1720174515995-74ie2x7v3,174,05/07/2024 12.50.09,b,XRAY,scatterplot,55,strong bottom,55,weak bottom
expert_id-1720176491830-own4df83c,167,05/07/2024 12.50.19,a,XRAY,scatterplot,0,equal,78,strong bottom
non-expert_id-1720174515995-74ie2x7v3,175,05/07/2024 12.50.21,b,XRAY,scatterplot,77,strong bottom,77,strong bottom
non-expert_id-1720174515995-74ie2x7v3,176,05/07/2024 12.50.30,b,XRAY,barchart,82,strong top,82,weak top
expert_id-1720176491830-own4df83c,168,05/07/2024 12.50.33,a,XRAY,scatterplot,9,weak bottom,83,weak top
non-expert_id-1720174515995-74ie2x7v3,177,05/07/2024 12.50.39,b,XRAY,barchart,82,strong top,82,strong top
expert_id-1720176491830-own4df83c,169,05/07/2024 12.50.44,a,XRAY,scatterplot,52,weak top,52,weak top
non-expert_id-1720174515995-74ie2x7v3,178,05/07/2024 12.50.50,b,XRAY,barchart,82,strong top,58,strong bottom
expert_id-1720176491830-own4df83c,170,05/07/2024 12.50.51,a,XRAY,scatterplot,30,weak bottom,30,strong bottom
expert_id-1720176491830-own4df83c,171,05/07/2024 12.51.04,a,XRAY,scatterplot,33,weak top,67,weak bottom
expert_id-1720176491830-own4df83c,172,05/07/2024 12.51.11,a,XRAY,scatterplot,6,weak bottom,6,weak bottom
non-expert_id-1720174515995-74ie2x7v3,179,05/07/2024 12.51.09,b,XRAY,barchart,82,strong top,82,weak top
expert_id-1720176491830-own4df83c,173,05/07/2024 12.51.22,a,XRAY,scatterplot,4,weak bottom,27,weak top
expert_id-1720177327633-fi53o4p1q,29,05/07/2024 12.51.21,b,VIG,scatterplot,0,equal,0,equal
expert_id-1720176491830-own4df83c,174,05/07/2024 12.51.32,a,XRAY,scatterplot,2,strong bottom,2,weak bottom
non-expert_id-1720174515995-74ie2x7v3,180,05/07/2024 12.51.34,b,XRAY,barchart,84,strong top,84,strong top
expert_id-1720176491830-own4df83c,175,05/07/2024 12.51.39,a,XRAY,scatterplot,44,weak top,74,strong bottom
non-expert_id-1720174515995-74ie2x7v3,181,05/07/2024 12.51.42,b,XRAY,barchart,5,strong bottom,5,strong bottom
expert_id-1720177327633-fi53o4p1q,30,05/07/2024 12.51.42,b,VIG,scatterplot,6,weak bottom,6,weak bottom
expert_id-1720176491830-own4df83c,176,05/07/2024 12.51.48,a,XRAY,barchart,59,weak bottom,82,strong top
non-expert_id-1720174515995-74ie2x7v3,182,05/07/2024 12.51.50,b,XRAY,barchart,58,strong bottom,58,strong bottom
expert_id-1720176491830-own4df83c,177,05/07/2024 12.51.54,a,XRAY,barchart,5,strong bottom,82,strong top
expert_id-1720176491830-own4df83c,178,05/07/2024 12.52.17,a,XRAY,barchart,58,weak bottom,58,weak bottom
expert_id-1720177327633-fi53o4p1q,31,05/07/2024 12.52.23,b,VIG,scatterplot,80,weak top,80,strong top
expert_id-1720176491830-own4df83c,179,05/07/2024 12.52.27,a,XRAY,barchart,4,strong bottom,82,strong top
expert_id-1720176491830-own4df83c,180,05/07/2024 12.52.36,a,XRAY,barchart,59,weak bottom,81,strong top
expert_id-1720177327633-fi53o4p1q,32,05/07/2024 12.52.37,b,VIG,scatterplot,38,weak top,38,weak top
expert_id-1720176491830-own4df83c,181,05/07/2024 12.52.45,a,XRAY,barchart,5,strong bottom,5,strong bottom
non-expert_id-1720174515995-74ie2x7v3,183,05/07/2024 12.52.43,b,XRAY,barchart,4,strong bottom,4,strong bottom
non-expert_id-1720174515995-74ie2x7v3,184,05/07/2024 12.52.49,b,XRAY,barchart,85,strong top,59,weak bottom
expert_id-1720176491830-own4df83c,182,05/07/2024 12.52.58,a,XRAY,barchart,58,weak bottom,58,weak bottom
non-expert_id-1720174515995-74ie2x7v3,185,05/07/2024 12.52.56,b,XRAY,barchart,5,strong bottom,5,strong bottom
non-expert_id-1720174515995-74ie2x7v3,186,05/07/2024 12.53.02,b,XRAY,barchart,58,strong bottom,58,strong bottom
expert_id-1720177327633-fi53o4p1q,33,05/07/2024 12.53.03,b,VIG,scatterplot,14,weak bottom,14,weak bottom
expert_id-1720176491830-own4df83c,183,05/07/2024 12.53.06,a,XRAY,barchart,4,strong bottom,81,weak top
non-expert_id-1720174515995-74ie2x7v3,187,05/07/2024 12.53.12,b,XRAY,barchart,85,strong top,4,strong bottom
expert_id-1720176491830-own4df83c,184,05/07/2024 12.53.22,a,XRAY,barchart,59,weak bottom,80,weak top
expert_id-1720176491830-own4df83c,185,05/07/2024 12.53.35,a,XRAY,barchart,5,strong bottom,80,strong top
expert_id-1720177327633-fi53o4p1q,34,05/07/2024 12.53.38,b,VIG,scatterplot,0,equal,76,weak bottom
expert_id-1720176491830-own4df83c,186,05/07/2024 12.53.44,a,XRAY,barchart,58,weak bottom,58,weak bottom
expert_id-1720176491830-own4df83c,187,05/07/2024 12.53.54,a,XRAY,barchart,4,strong bottom,80,strong top
expert_id-1720177327633-fi53o4p1q,35,05/07/2024 12.55.04,b,VIG,scatterplot,78,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,36,05/07/2024 12.56.44,b,VIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,37,05/07/2024 12.57.06,b,VIG,scatterplot,72,weak bottom,72,strong bottom
expert_id-1720177327633-fi53o4p1q,38,05/07/2024 12.57.46,b,VIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,39,05/07/2024 12.58.19,b,VIG,scatterplot,49,strong top,49,weak top
expert_id-1720177327633-fi53o4p1q,40,05/07/2024 12.58.51,b,VIG,scatterplot,30,strong top,30,weak top
expert_id-1720177327633-fi53o4p1q,41,05/07/2024 12.59.27,b,VIG,scatterplot,72,weak bottom,72,weak bottom
expert_id-1720177327633-fi53o4p1q,42,05/07/2024 13.00.10,b,VIG,scatterplot,6,weak bottom,6,strong bottom
expert_id-1720177327633-fi53o4p1q,43,05/07/2024 13.01.30,b,VIG,scatterplot,16,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,44,05/07/2024 13.04.12,b,VIG,scatterplot,6,strong bottom,6,weak bottom
expert_id-1720177327633-fi53o4p1q,45,05/07/2024 13.04.33,b,VIG,scatterplot,0,equal,0,equal
